PIN,complete,date,calendar_time,timestamp,location,timezone,stage,commit,version,block,interval,event_type,event_raw,event_converted
'00001',y,30-07-2020,12:07:29,631,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,698,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,698,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q9A2,Q9A2 answer displayed
'00001',y,30-07-2020,12:07:30,699,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,747,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,747,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q10A4,Q10A4 answer displayed
'00001',y,30-07-2020,12:07:30,749,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,850,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,850,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q11A1,Q11A1 answer displayed
'00001',y,30-07-2020,12:07:30,852,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,917,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,917,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q12A1,Q12A1 answer displayed
'00001',y,30-07-2020,12:07:30,918,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,981,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,981,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q13A4,Q13A4 answer displayed
'00001',y,30-07-2020,12:07:30,982,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1064,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1064,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q14A2,Q14A2 answer displayed
'00001',y,30-07-2020,12:07:30,1065,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1184,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1184,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q15A4,Q15A4 answer displayed
'00001',y,30-07-2020,12:07:30,1185,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1214,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1214,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q16A2,Q16A2 answer displayed
'00001',y,30-07-2020,12:07:30,1215,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1247,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1247,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q17A4,Q17A4 answer displayed
'00001',y,30-07-2020,12:07:30,1247,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1330,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1330,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q18A3,Q18A3 answer displayed
'00001',y,30-07-2020,12:07:30,1331,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1397,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1397,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q19A1,Q19A1 answer displayed
'00001',y,30-07-2020,12:07:30,1398,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1430,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1430,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q20A2,Q20A2 answer displayed
'00001',y,30-07-2020,12:07:30,1431,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1531,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1531,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q21A4,Q21A4 answer displayed
'00001',y,30-07-2020,12:07:30,1532,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:30,1630,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:30,1630,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q22A3,Q22A3 answer displayed
'00001',y,30-07-2020,12:07:30,1631,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,1664,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,1664,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q23A2,Q23A2 answer displayed
'00001',y,30-07-2020,12:07:31,1665,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,1764,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,1764,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q24A1,Q24A1 answer displayed
'00001',y,30-07-2020,12:07:31,1765,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,1814,local,local,PID-5-BF,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,1814,local,local,PID-5-BF,dcfd592,B,NA,NA,answer displayed,Q25A1,Q25A1 answer displayed
'00001',y,30-07-2020,12:07:31,1814,local,local,PID-5-BF,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,1819,local,local,PID-5-BF,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:31,0,local,local,AUDIT,dcfd592,B,NA,NA,questions appears,"AUDIT, options",AUDIT questions appears
'00001',y,30-07-2020,12:07:31,171,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,171,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q1A2,Q1A2 answer displayed
'00001',y,30-07-2020,12:07:31,172,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,310,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,310,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q2A1,Q2A1 answer displayed
'00001',y,30-07-2020,12:07:31,311,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,453,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,453,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q3A3,Q3A3 answer displayed
'00001',y,30-07-2020,12:07:31,454,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,485,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,485,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q4A3,Q4A3 answer displayed
'00001',y,30-07-2020,12:07:31,486,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,570,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,570,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q5A3,Q5A3 answer displayed
'00001',y,30-07-2020,12:07:31,571,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:31,738,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:31,738,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q6A2,Q6A2 answer displayed
'00001',y,30-07-2020,12:07:31,740,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,839,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,839,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q7A1,Q7A1 answer displayed
'00001',y,30-07-2020,12:07:32,840,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,935,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,935,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q8A1,Q8A1 answer displayed
'00001',y,30-07-2020,12:07:32,936,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,968,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,968,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q9A2,Q9A2 answer displayed
'00001',y,30-07-2020,12:07:32,969,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,1018,local,local,AUDIT,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,1019,local,local,AUDIT,dcfd592,B,NA,NA,answer displayed,Q10A2,Q10A2 answer displayed
'00001',y,30-07-2020,12:07:32,1019,local,local,AUDIT,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,1022,local,local,AUDIT,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:32,0,local,local,ASRM,dcfd592,B,NA,NA,questions appears,"ASRM, options",ASRM questions appears
'00001',y,30-07-2020,12:07:32,195,local,local,ASRM,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,195,local,local,ASRM,dcfd592,B,NA,NA,answer displayed,Q1A4,Q1A4 answer displayed
'00001',y,30-07-2020,12:07:32,195,local,local,ASRM,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,275,local,local,ASRM,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,275,local,local,ASRM,dcfd592,B,NA,NA,answer displayed,Q2A1,Q2A1 answer displayed
'00001',y,30-07-2020,12:07:32,276,local,local,ASRM,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,441,local,local,ASRM,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,441,local,local,ASRM,dcfd592,B,NA,NA,answer displayed,Q3A5,Q3A5 answer displayed
'00001',y,30-07-2020,12:07:32,441,local,local,ASRM,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,573,local,local,ASRM,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,573,local,local,ASRM,dcfd592,B,NA,NA,answer displayed,Q4A5,Q4A5 answer displayed
'00001',y,30-07-2020,12:07:32,574,local,local,ASRM,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,708,local,local,ASRM,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:32,708,local,local,ASRM,dcfd592,B,NA,NA,answer displayed,Q5A5,Q5A5 answer displayed
'00001',y,30-07-2020,12:07:32,709,local,local,ASRM,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:32,714,local,local,ASRM,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:32,0,local,local,PHQ-9,dcfd592,B,NA,NA,questions appears,"PHQ-9, options",PHQ-9 questions appears
'00001',y,30-07-2020,12:07:33,220,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,220,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q1A3,Q1A3 answer displayed
'00001',y,30-07-2020,12:07:33,221,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,335,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,336,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q2A3,Q2A3 answer displayed
'00001',y,30-07-2020,12:07:33,336,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,384,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,384,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q3A3,Q3A3 answer displayed
'00001',y,30-07-2020,12:07:33,385,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,467,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,467,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q4A2,Q4A2 answer displayed
'00001',y,30-07-2020,12:07:33,468,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,620,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,620,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q5A4,Q5A4 answer displayed
'00001',y,30-07-2020,12:07:33,621,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,700,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,700,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q6A4,Q6A4 answer displayed
'00001',y,30-07-2020,12:07:33,701,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,851,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,851,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q7A2,Q7A2 answer displayed
'00001',y,30-07-2020,12:07:33,851,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,950,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,950,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q8A3,Q8A3 answer displayed
'00001',y,30-07-2020,12:07:33,951,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,1001,local,local,PHQ-9,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:33,1001,local,local,PHQ-9,dcfd592,B,NA,NA,answer displayed,Q9A2,Q9A2 answer displayed
'00001',y,30-07-2020,12:07:33,1001,local,local,PHQ-9,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:33,1007,local,local,PHQ-9,dcfd592,B,NA,NA,button clicked,Submit,"""Submit"" selected"
'00001',y,30-07-2020,12:07:33,0,local,local,LSAS,dcfd592,B,NA,NA,questions appears,"LSAS, options",LSAS questions appears
'00001',y,30-07-2020,12:07:34,102,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,102,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q1A1,Q1A1 answer displayed
'00001',y,30-07-2020,12:07:34,103,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,121,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,121,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q1A2,Q1A2 answer displayed
'00001',y,30-07-2020,12:07:34,121,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,202,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,202,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q2A1,Q2A1 answer displayed
'00001',y,30-07-2020,12:07:34,203,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,222,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,222,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q2A2,Q2A2 answer displayed
'00001',y,30-07-2020,12:07:34,223,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,303,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,303,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q3A1,Q3A1 answer displayed
'00001',y,30-07-2020,12:07:34,304,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,327,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,327,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q3A2,Q3A2 answer displayed
'00001',y,30-07-2020,12:07:34,328,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,419,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,419,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q4A1,Q4A1 answer displayed
'00001',y,30-07-2020,12:07:34,420,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,439,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,439,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q4A2,Q4A2 answer displayed
'00001',y,30-07-2020,12:07:34,441,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,519,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,519,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q5A1,Q5A1 answer displayed
'00001',y,30-07-2020,12:07:34,520,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,539,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,539,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q5A2,Q5A2 answer displayed
'00001',y,30-07-2020,12:07:34,540,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,653,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,653,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q6A1,Q6A1 answer displayed
'00001',y,30-07-2020,12:07:34,654,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,673,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,673,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q6A2,Q6A2 answer displayed
'00001',y,30-07-2020,12:07:34,674,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,753,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,753,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q7A1,Q7A1 answer displayed
'00001',y,30-07-2020,12:07:34,753,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,772,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,772,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q7A2,Q7A2 answer displayed
'00001',y,30-07-2020,12:07:34,773,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,869,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,869,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q8A1,Q8A1 answer displayed
'00001',y,30-07-2020,12:07:34,870,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,892,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,892,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q8A2,Q8A2 answer displayed
'00001',y,30-07-2020,12:07:34,893,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,1005,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,1005,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q9A1,Q9A1 answer displayed
'00001',y,30-07-2020,12:07:34,1006,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:07:34,1023,local,local,LSAS,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:07:34,1023,local,local,LSAS,dcfd592,B,NA,NA,answer displayed,Q9A2,Q9A2 answer displayed
'00001',y,30-07-2020,12:07:34,1024,local,local,LSAS,dcfd592,B,NA,NA,key release,1,left_mouse key released
